         gisjoin           tract_id City State stateabbr statedesc countyname placename                  placefips place_tractid
nbr.val       NA  1.58820000000e+04   NA    NA        NA        NA         NA        NA         15058.000000000000            NA
nbr.null      NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA             0.000000000000            NA
nbr.na        NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA           824.000000000000            NA
min           NA 5.30132487394e-315   NA    NA        NA        NA         NA        NA         15003.000000000000            NA
max           NA 2.72127342952e-313   NA    NA        NA        NA         NA        NA       5553000.000000000000            NA
range         NA 2.66826018078e-313   NA    NA        NA        NA         NA        NA       5537997.000000000000            NA
sum           NA 2.18031061219e-309   NA    NA        NA        NA         NA        NA   42233039762.000000000000            NA
median        NA 1.58115846524e-313   NA    NA        NA        NA         NA        NA       3260600.000000000000            NA
mean          NA 1.37281867029e-313   NA    NA        NA        NA         NA        NA       2804691.178244122770            NA
SE.mean       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA         13228.471679999062            NA
CI.mean       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA         25929.412409634813            NA
var           NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA 2635036507681.393554687500            NA
std.dev       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA       1623279.553152011242            NA
coef.var      NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA             0.578773009215            NA
                   access2015        arthritis2015            binge2015          bphigh2015             bpmed2015          cancer2015
sum       5849.00000000000000  5767.00000000000000  5444.00000000000000  5736.00000000000000  7932.00000000000000  7091.00000000000000
median       0.00000000000000     0.00000000000000     0.00000000000000     0.00000000000000     0.00000000000000     0.00000000000000
mean         0.36827855433824     0.36311547664022     0.34277798765899     0.36116358141292     0.49943332074046     0.44648029215464
SE.mean      0.00770069350978     0.00696594283104     0.00656298925865     0.00691494483277     0.00850873020259     0.00787280980713
CI.mean      0.01509423233516     0.01365403770343     0.01286420301721     0.01355407584499     0.01667807586315     0.01543159979141
var          0.94181340820324     0.77066387798097     0.68408265444144     0.75942105012376     1.14983281278803     0.98438437430461
std.dev      0.97047071475817     0.87787463682520     0.82709289347778     0.87144767492017     1.07230257520349     0.99216146584344
coef.var     2.63515402492551     2.41761834264918     2.41291133986297     2.41288911664611     2.14703851479851     2.22218423360958
                     male_2015           female_2015       households_2015        femalehh_2015    livingalone_2015        families_2015
nbr.val     15881.000000000000    15881.000000000000    15881.000000000000   15881.000000000000   15881.00000000000    15881.00000000000
nbr.null        3.000000000000        9.000000000000       47.000000000000     145.000000000000      63.00000000000       54.00000000000
nbr.na          1.000000000000        1.000000000000        1.000000000000       1.000000000000       1.00000000000        1.00000000000
min             0.000000000000        0.000000000000        0.000000000000       0.000000000000       0.00000000000        0.00000000000
max         18139.000000000000    19998.000000000000    12316.000000000000    2915.000000000000    5721.00000000000     9798.00000000000
range       18139.000000000000    19998.000000000000    12316.000000000000    2915.000000000000    5721.00000000000     9798.00000000000
sum      31963163.000000000000 33397887.000000000000 24218437.000000000000 3893562.000000000000 7779632.00000000000 14409229.00000000000
median       1859.000000000000     1947.000000000000     1411.000000000000     207.000000000000     399.00000000000      827.00000000000
mean         2012.666897550532     2103.009067439078     1524.994458787230     245.171084944273     489.87041118317      907.32504250362
SE.mean         8.284345596577        8.618914297168        6.260394497035       1.427541694901       2.99016016773        4.12760285448
CI.mean        16.238256673997       16.894049261589       12.271083037063       2.798143581096       5.86105296235        8.09056959515
var       1089919.095962723019  1179730.942235156661   622416.715964255272   32363.497491322822  141992.93937696569   270566.26965557912
std.dev      1043.991904165316     1086.154198185118      788.933911024400     179.898575567798     376.81950503784      520.15985009954
coef.var        0.518710724281        0.516476231606        0.517335591929       0.733767506102       0.76922283207        0.57328942301
                 poverty_2015     yngmale1524_2015             male_2014           female_2014       households_2014
nbr.val    15881.000000000000   15881.000000000000    15881.000000000000    15881.000000000000    15881.000000000000
nbr.null     586.000000000000      43.000000000000        3.000000000000        9.000000000000       47.000000000000
nbr.na         1.000000000000       1.000000000000        1.000000000000        1.000000000000        1.000000000000
min            0.000000000000       0.000000000000        0.000000000000        0.000000000000        0.000000000000
max         1080.000000000000    8608.000000000000    18139.000000000000    19998.000000000000    12316.000000000000
range       1080.000000000000    8608.000000000000    18139.000000000000    19998.000000000000    12316.000000000000
sum      2317715.000000000000 4790286.000000000000 31963163.000000000000 33397887.000000000000 24218437.000000000000
median       108.000000000000     245.000000000000     1859.000000000000     1947.000000000000     1411.000000000000
mean         145.942635854165     301.636294943643     2012.666897550532     2103.009067439078     1524.994458787230
SE.mean        1.071324964614       2.165134966707        8.284345596577        8.618914297168        6.260394497035
CI.mean        2.099918400778       4.243910024439       16.238256673997       16.894049261589       12.271083037063
var        18227.214152472490   74447.101463450541  1089919.095962723019  1179730.942235156661   622416.715964255272
std.dev      135.008200315657     272.849961450337     1043.991904165316     1086.154198185118      788.933911024400
coef.var       0.925077168337       0.904566081815        0.518710724281        0.516476231606        0.517335591929
                femalehh_2014    livingalone_2014        families_2014         poverty_2014     yngmale1524_2014             male_2016
nbr.val    15881.000000000000   15881.00000000000    15881.00000000000   15881.000000000000   15881.000000000000    15881.000000000000
nbr.null     145.000000000000      63.00000000000       54.00000000000     586.000000000000      43.000000000000        6.000000000000
nbr.na         1.000000000000       1.00000000000        1.00000000000       1.000000000000       1.000000000000        1.000000000000
min            0.000000000000       0.00000000000        0.00000000000       0.000000000000       0.000000000000        0.000000000000
max         2915.000000000000    5721.00000000000     9798.00000000000    1080.000000000000    8608.000000000000    22181.000000000000
range       2915.000000000000    5721.00000000000     9798.00000000000    1080.000000000000    8608.000000000000    22181.000000000000
sum      3893562.000000000000 7779632.00000000000 14409229.00000000000 2317715.000000000000 4790286.000000000000 32621825.000000000000
median       207.000000000000     399.00000000000      827.00000000000     108.000000000000     245.000000000000     1894.000000000000
mean         245.171084944273     489.87041118317      907.32504250362     145.942635854165     301.636294943643     2054.141741703923
SE.mean        1.427541694901       2.99016016773        4.12760285448       1.071324964614       2.165134966707        8.706197834127
CI.mean        2.798143581096       5.86105296235        8.09056959515       2.099918400778       4.243910024439       17.065134890506
var        32363.497491322822  141992.93937696569   270566.26965557912   18227.214152472490   74447.101463450541  1203746.143824900733
std.dev      179.898575567798     376.81950503784      520.15985009954     135.008200315657     272.849961450337     1097.153655521824
coef.var       0.733767506102       0.76922283207        0.57328942301       0.925077168337       0.904566081815        0.534117793941
                   female_2016       households_2016        femalehh_2016     livingalone_2016         families_2016
nbr.val     15881.000000000000    15881.000000000000   15881.000000000000   15881.000000000000    15881.000000000000
nbr.null       12.000000000000       47.000000000000     149.000000000000      64.000000000000       56.000000000000
nbr.na          1.000000000000        1.000000000000       1.000000000000       1.000000000000        1.000000000000
min             0.000000000000        0.000000000000       0.000000000000       0.000000000000        0.000000000000
max         25563.000000000000    14046.000000000000    3392.000000000000    6165.000000000000    11910.000000000000
range       25563.000000000000    14046.000000000000    3392.000000000000    6165.000000000000    11910.000000000000
sum      34055920.000000000000 24689003.000000000000 3852227.000000000000 7926860.000000000000 14641538.000000000000
median       1980.000000000000     1427.000000000000     203.000000000000     410.000000000000      839.000000000000
mean         2144.444304514829     1554.625212518103     242.568289150557     499.141112020654      921.953151564763
SE.mean         9.049509438333        6.528565326387       1.436479413451       3.027042029036        4.325617157066
CI.mean        17.738064560480       12.796728268631       2.815662522840       5.933345592290        8.478700079691
var       1300552.596283837687   676882.605873105000   32770.016384786919  145517.340098738146   297148.815941106062
std.dev      1140.417728853703      822.728755953689     181.024905426814     381.467351288073      545.113580771114
coef.var        0.531801048156        0.529213568215       0.746284298169       0.764247508573        0.591259523161
                 poverty_2016     yngmale1524_2016             male_2017           female_2017       households_2017
nbr.val    15881.000000000000   15881.000000000000    15881.000000000000    15881.000000000000    15881.000000000000
nbr.null     631.000000000000      50.000000000000        6.000000000000       12.000000000000       47.000000000000
nbr.na         1.000000000000       1.000000000000        1.000000000000        1.000000000000        1.000000000000
min            0.000000000000       0.000000000000        0.000000000000        0.000000000000        0.000000000000
max         1107.000000000000    9457.000000000000    22181.000000000000    25563.000000000000    14046.000000000000
range       1107.000000000000    9457.000000000000    22181.000000000000    25563.000000000000    14046.000000000000
sum      2158563.000000000000 4716063.000000000000 32621825.000000000000 34055920.000000000000 24689003.000000000000
median        98.000000000000     237.000000000000     1894.000000000000     1980.000000000000     1427.000000000000
mean         135.921100686355     296.962596813803     2054.141741703923     2144.444304514829     1554.625212518103
SE.mean        1.014013168574       2.248919469183        8.706197834127        9.049509438333        6.528565326387
